Date,Time,Temperature_C,Humidity_Percent,CO_ppm,Anomaly_Label
2026-07-07,22:14:55,24.16,61.3,30.72,0
2026-07-07,22:15:00,24.13,61.6,30.24,0
2026-07-07,22:15:05,24.01,61.6,29.66,0
2026-07-07,22:15:10,23.86,61.2,29.8,0
2026-07-07,22:15:15,24.19,61.3,31.69,0
2026-07-07,22:15:20,24.06,61.8,30.66,0
2026-07-07,22:15:25,24.18,61.1,30.38,0
2026-07-07,22:15:30,24.38,62.0,31.13,0
2026-07-07,22:15:35,23.78,61.2,30.13,0
2026-07-07,22:15:40,24.0,61.0,30.79,0
2026-07-07,22:15:45,24.07,61.4,30.54,0
2026-07-07,22:15:50,24.32,62.1,30.73,0
2026-07-07,22:15:55,23.85,60.8,30.33,0
2026-07-07,22:16:00,24.39,61.4,30.02,0
2026-07-07,22:16:05,24.12,61.5,30.09,0
2026-07-07,22:16:10,24.09,61.4,30.11,0
2026-07-07,22:16:15,24.07,61.5,30.5,0
2026-07-07,22:16:20,24.03,61.2,29.72,0
2026-07-07,22:16:25,24.26,61.2,29.88,0
2026-07-07,22:16:30,23.94,61.4,30.57,0
2026-07-07,22:16:35,24.15,61.1,30.44,0
2026-07-07,22:16:40,24.04,61.4,30.6,0
2026-07-07,22:16:45,23.99,61.3,30.48,0
2026-07-07,22:16:50,24.49,61.3,31.76,0
2026-07-07,22:16:55,24.16,61.5,30.56,0
2026-07-07,22:17:00,24.19,60.9,30.31,0
2026-07-07,22:17:05,24.27,61.3,30.55,0
2026-07-07,22:17:10,23.89,62.1,31.01,0
2026-07-07,22:17:15,24.36,61.1,30.48,0
2026-07-07,22:17:20,23.72,61.8,30.84,0
2026-07-07,22:17:25,23.98,61.4,30.7,0
2026-07-07,22:17:30,24.03,61.2,30.35,0
2026-07-07,22:17:35,24.19,61.0,30.56,0
2026-07-07,22:17:40,24.13,61.4,31.3,0
2026-07-07,22:17:45,24.07,61.8,30.62,0
2026-07-07,22:17:50,24.1,61.3,30.01,0
2026-07-07,22:17:55,23.95,61.4,30.34,0
2026-07-07,22:18:00,23.88,61.7,29.44,0
2026-07-07,22:18:05,24.21,61.5,30.57,0
2026-07-07,22:18:10,24.2,60.9,31.16,0
2026-07-07,22:18:15,24.34,61.4,29.83,0
2026-07-07,22:18:20,23.98,61.9,30.57,0
2026-07-07,22:18:25,24.2,61.4,30.99,0
2026-07-07,22:18:30,24.06,60.6,31.05,0
2026-07-07,22:18:35,24.28,61.5,31.14,0
2026-07-07,22:18:40,24.25,61.3,29.57,0
2026-07-07,22:18:45,24.13,60.9,30.75,0
2026-07-07,22:18:50,24.05,60.9,29.75,0
2026-07-07,22:18:55,24.24,61.7,30.0,0
2026-07-07,22:19:00,24.2,61.2,30.91,0
2026-07-07,22:19:05,24.0,61.1,30.58,0
2026-07-07,22:19:10,23.9,61.4,30.86,0
2026-07-07,22:19:15,24.06,61.2,30.04,0
2026-07-07,22:19:20,24.33,61.4,31.24,0
2026-07-07,22:19:25,24.27,61.3,30.84,0
2026-07-07,22:19:30,23.93,61.0,30.94,0
2026-07-07,22:19:35,23.92,61.2,29.96,0
2026-07-07,22:19:40,24.29,61.5,31.09,0
2026-07-07,22:19:45,23.93,61.4,30.34,0
2026-07-07,22:19:50,24.18,61.4,30.19,0
2026-07-07,22:19:55,24.01,62.0,30.81,0
2026-07-07,22:20:00,24.34,61.6,30.79,0
2026-07-07,22:20:05,23.98,61.7,30.08,0
2026-07-07,22:20:10,24.27,61.4,31.53,0
2026-07-07,22:20:15,24.13,61.5,31.41,0
2026-07-07,22:20:20,24.14,61.3,30.8,0
2026-07-07,22:20:25,23.8,61.6,30.72,0
2026-07-07,22:20:30,23.77,61.4,30.66,0
2026-07-07,22:20:35,24.07,61.5,29.73,0
2026-07-07,22:20:40,24.14,61.4,30.56,0
2026-07-07,22:20:45,23.93,61.4,30.55,0
2026-07-07,22:20:50,23.94,62.3,30.21,0
2026-07-07,22:20:55,24.18,61.2,30.35,0
2026-07-07,22:21:00,24.18,61.2,29.31,0
2026-07-07,22:21:05,24.08,61.6,29.95,0
2026-07-07,22:21:10,24.22,61.2,30.96,0
2026-07-07,22:21:15,23.92,61.3,31.37,0
2026-07-07,22:21:20,24.05,61.1,30.03,0
2026-07-07,22:21:25,24.35,61.5,30.59,0
2026-07-07,22:21:30,24.11,61.6,31.05,0
2026-07-07,22:21:35,24.12,61.3,30.24,0
2026-07-07,22:21:40,24.45,61.6,30.84,0
2026-07-07,22:21:45,23.89,60.8,30.48,0
2026-07-07,22:21:50,24.22,61.2,31.1,0
2026-07-07,22:21:55,24.35,61.3,29.86,0
2026-07-07,22:22:00,24.05,61.0,29.95,0
2026-07-07,22:22:05,24.23,60.9,30.64,0
2026-07-07,22:22:10,23.95,61.3,30.55,0
2026-07-07,22:22:15,24.0,61.6,30.47,0
2026-07-07,22:22:20,24.16,61.8,30.79,0
2026-07-07,22:22:25,24.22,61.2,30.03,0
2026-07-07,22:22:30,24.27,61.6,29.82,0
2026-07-07,22:22:35,24.34,61.6,30.25,0
2026-07-07,22:22:40,24.09,61.8,30.31,0
2026-07-07,22:22:45,24.28,61.3,30.36,0
2026-07-07,22:22:50,24.05,60.9,31.13,0
2026-07-07,22:22:55,24.24,61.4,30.89,0
2026-07-07,22:23:00,24.13,61.1,30.77,0
2026-07-07,22:23:05,24.17,61.2,30.61,0
2026-07-07,22:23:10,24.16,61.3,30.28,0
2026-07-07,22:23:15,23.86,61.3,30.07,0
2026-07-07,22:23:20,23.93,61.4,29.9,0
2026-07-07,22:23:25,24.12,61.6,30.15,0
2026-07-07,22:23:30,23.85,61.3,30.48,0
2026-07-07,22:23:35,24.22,61.5,29.92,0
2026-07-07,22:23:40,24.23,61.4,30.58,0
2026-07-07,22:23:45,24.15,61.7,30.4,0
2026-07-07,22:23:50,23.93,61.3,30.3,0
2026-07-07,22:23:55,24.31,61.4,31.08,0
2026-07-07,22:24:00,24.41,61.3,29.27,0
2026-07-07,22:24:05,24.12,61.4,30.31,0
2026-07-07,22:24:10,24.18,61.2,29.32,0
2026-07-07,22:24:15,24.13,61.1,30.62,0
2026-07-07,22:24:20,24.18,61.6,30.88,0
2026-07-07,22:24:25,24.08,61.1,29.82,0
2026-07-07,22:24:30,24.09,61.3,29.89,0
2026-07-07,22:24:35,24.24,61.7,29.65,0
2026-07-07,22:24:40,24.45,61.3,30.53,0
2026-07-07,22:24:45,23.89,61.6,30.33,0
2026-07-07,22:24:50,24.08,61.2,30.36,0
2026-07-07,22:24:55,23.92,61.1,30.32,0
2026-07-07,22:25:00,24.34,60.9,30.01,0
2026-07-07,22:25:05,24.01,61.8,31.07,0
2026-07-07,22:25:10,23.88,61.1,30.64,0
2026-07-07,22:25:15,24.2,61.6,29.91,0
2026-07-07,22:25:20,24.36,61.1,30.15,0
2026-07-07,22:25:25,24.2,61.8,30.06,0
2026-07-07,22:25:30,24.13,62.1,31.2,0
2026-07-07,22:25:35,24.16,60.9,30.86,0
2026-07-07,22:25:40,24.31,61.1,30.44,0
2026-07-07,22:25:45,23.97,61.6,31.35,0
2026-07-07,22:25:50,24.08,61.6,31.23,0
2026-07-07,22:25:55,24.03,61.6,30.38,0
2026-07-07,22:26:00,23.92,61.2,30.29,0
2026-07-07,22:26:05,24.05,62.0,30.32,0
2026-07-07,22:26:10,24.27,61.4,30.02,0
2026-07-07,22:26:15,24.18,61.0,31.37,0
2026-07-07,22:26:20,24.2,61.3,30.0,0
2026-07-07,22:26:25,24.12,61.0,30.93,0
2026-07-07,22:26:30,24.18,61.9,30.85,0
2026-07-07,22:26:35,23.98,61.2,30.35,0
2026-07-07,22:26:40,24.05,61.5,31.41,0
2026-07-07,22:26:45,24.13,61.3,29.72,0
2026-07-07,22:26:50,24.14,61.2,30.46,0
2026-07-07,22:26:55,24.15,60.8,30.26,0
2026-07-07,22:27:00,24.08,61.6,30.98,0
2026-07-07,22:27:05,24.04,61.8,30.68,0
2026-07-07,22:27:10,24.57,61.1,29.64,0
2026-07-07,22:27:15,24.24,60.9,31.12,0
2026-07-07,22:27:20,24.16,61.6,30.74,0
2026-07-07,22:27:25,24.07,60.9,29.98,0
2026-07-07,22:27:30,24.03,61.8,30.33,0
2026-07-07,22:27:35,24.08,61.1,29.85,0
2026-07-07,22:27:40,24.14,61.1,30.41,0
2026-07-07,22:27:45,23.82,61.5,30.58,0
2026-07-07,22:27:50,23.86,61.1,30.33,0
2026-07-07,22:27:55,24.0,61.2,30.27,0
2026-07-07,22:28:00,24.13,61.5,29.69,0
2026-07-07,22:28:05,24.06,60.7,30.67,0
2026-07-07,22:28:10,24.32,61.9,29.54,0
2026-07-07,22:28:15,23.88,61.4,30.52,0
2026-07-07,22:28:20,23.99,61.0,29.6,0
2026-07-07,22:28:25,24.33,61.1,30.53,0
2026-07-07,22:28:30,24.12,61.7,30.5,0
2026-07-07,22:28:35,24.23,61.6,30.7,0
2026-07-07,22:28:40,24.41,61.8,30.93,0
2026-07-07,22:28:45,24.0,61.2,31.02,0
2026-07-07,22:28:50,24.09,61.5,29.69,0
2026-07-07,22:28:55,24.06,61.5,30.47,0
2026-07-07,22:29:00,23.81,61.6,31.51,0
2026-07-07,22:29:05,24.05,61.7,30.56,0
2026-07-07,22:29:10,24.23,61.2,30.08,0
2026-07-07,22:29:15,24.18,61.4,30.46,0
2026-07-07,22:29:20,24.19,61.2,30.31,0
2026-07-07,22:29:25,24.04,61.4,29.91,0
2026-07-07,22:29:30,24.0,61.6,30.93,0
2026-07-07,22:29:35,24.29,60.9,30.79,0
2026-07-07,22:29:40,24.03,61.7,29.83,0
2026-07-07,22:29:45,24.14,61.1,30.45,0
2026-07-07,22:29:50,24.12,61.3,30.22,0
2026-07-07,22:29:55,24.32,61.8,29.7,0
2026-07-07,22:30:00,24.25,61.5,29.79,0
2026-07-07,22:30:05,23.91,61.5,29.87,0
2026-07-07,22:30:10,23.92,61.0,30.47,0
2026-07-07,22:30:15,24.19,61.1,30.27,0
2026-07-07,22:30:20,24.09,61.7,30.02,0
2026-07-07,22:30:25,24.03,61.2,30.3,0
2026-07-07,22:30:30,24.25,61.3,30.87,0
2026-07-07,22:30:35,24.13,61.7,30.68,0
2026-07-07,22:30:40,24.11,61.1,31.0,0
2026-07-07,22:30:45,24.22,61.5,30.39,0
2026-07-07,22:30:50,24.04,61.4,31.3,0
2026-07-07,22:30:55,24.34,61.4,30.67,0
2026-07-07,22:31:00,23.98,61.2,30.26,0
2026-07-07,22:31:05,24.2,61.2,30.55,0
2026-07-07,22:31:10,24.32,61.1,29.88,0
2026-07-07,22:31:15,23.89,61.5,30.35,0
2026-07-07,22:31:20,24.05,61.2,30.71,0
2026-07-07,22:31:25,24.27,61.7,30.81,0
2026-07-07,22:31:30,24.27,61.3,30.29,0
2026-07-07,22:31:35,24.07,61.1,31.87,0
2026-07-07,22:31:40,23.99,61.3,30.41,0
2026-07-07,22:31:45,24.24,61.3,29.66,0
2026-07-07,22:31:50,24.28,61.7,31.11,0
2026-07-07,22:31:55,23.93,61.3,30.8,0
2026-07-07,22:32:00,23.92,61.3,30.62,0
2026-07-07,22:32:05,24.13,61.8,30.27,0
2026-07-07,22:32:10,24.19,61.6,30.7,0
2026-07-07,22:32:15,24.06,61.9,31.31,0
2026-07-07,22:32:20,24.2,61.8,30.6,0
2026-07-07,22:32:25,23.99,61.1,29.76,0
2026-07-07,22:32:30,23.78,61.7,28.77,0
2026-07-07,22:32:35,24.04,61.9,30.69,0
2026-07-07,22:32:40,24.11,61.9,30.01,0
2026-07-07,22:32:45,24.06,61.7,30.45,0
2026-07-07,22:32:50,23.93,61.7,30.1,0
2026-07-07,22:32:55,23.83,61.3,30.06,0
2026-07-07,22:33:00,24.02,61.1,30.12,0
2026-07-07,22:33:05,24.23,61.3,30.16,0
2026-07-07,22:33:10,24.29,60.9,30.89,0
2026-07-07,22:33:15,24.28,61.8,30.79,0
2026-07-07,22:33:20,23.98,61.3,29.9,0
2026-07-07,22:33:25,23.93,61.8,29.96,0
2026-07-07,22:33:30,24.17,61.0,30.69,0
2026-07-07,22:33:35,24.2,61.7,31.03,0
2026-07-07,22:33:40,24.16,61.3,31.02,0
2026-07-07,22:33:45,23.8,61.0,30.0,0
2026-07-07,22:33:50,23.97,61.9,30.99,0
2026-07-07,22:33:55,24.1,61.7,29.61,0
2026-07-07,22:34:00,24.17,61.5,30.4,0
2026-07-07,22:34:05,24.22,61.4,30.74,0
2026-07-07,22:34:10,24.12,61.5,29.46,0
2026-07-07,22:34:15,24.15,61.5,31.55,0
2026-07-07,22:34:20,24.11,61.2,31.16,0
2026-07-07,22:34:25,24.2,61.3,30.82,0
2026-07-07,22:34:30,24.15,62.0,30.02,0
2026-07-07,22:34:35,24.11,62.2,30.47,0
2026-07-07,22:34:40,24.06,61.9,30.9,0
2026-07-07,22:34:45,24.11,61.5,29.94,0
2026-07-07,22:34:50,24.17,61.3,30.41,0
2026-07-07,22:34:55,24.14,61.2,30.96,0
2026-07-07,22:35:00,24.16,61.2,29.75,0
2026-07-07,22:35:05,24.3,61.2,30.67,0
2026-07-07,22:35:10,24.14,62.0,29.62,0
2026-07-07,22:35:15,24.0,61.9,30.03,0
2026-07-07,22:35:20,24.23,61.6,30.25,0
2026-07-07,22:35:25,23.9,61.1,30.76,0
2026-07-07,22:35:30,23.94,61.7,30.15,0
2026-07-07,22:35:35,24.15,61.3,30.56,0
2026-07-07,22:35:40,24.18,60.8,30.16,0
2026-07-07,22:35:45,23.91,61.5,30.23,0
2026-07-07,22:35:50,24.04,61.1,31.13,0
2026-07-07,22:35:55,24.01,61.2,29.92,0
2026-07-07,22:36:00,24.03,61.3,30.88,0
2026-07-07,22:36:05,24.24,61.3,30.5,0
2026-07-07,22:36:10,24.21,61.4,30.21,0
2026-07-07,22:36:15,24.1,61.4,29.89,0
2026-07-07,22:36:20,24.02,60.8,29.93,0
2026-07-07,22:36:25,23.9,61.9,30.13,0
2026-07-07,22:36:30,24.31,61.1,30.42,0
2026-07-07,22:36:35,24.19,61.1,30.8,0
2026-07-07,22:36:40,23.99,61.3,30.35,0
2026-07-07,22:36:45,24.21,61.4,30.38,0
2026-07-07,22:36:50,24.09,61.8,30.46,0
2026-07-07,22:36:55,24.06,61.5,30.74,0
2026-07-07,22:37:00,24.17,61.6,30.82,0
2026-07-07,22:37:05,23.99,61.5,29.81,0
2026-07-07,22:37:10,24.05,61.5,30.36,0
2026-07-07,22:37:15,24.12,61.5,31.11,0
2026-07-07,22:37:20,24.03,60.8,29.84,0
2026-07-07,22:37:25,24.2,61.3,30.54,0
2026-07-07,22:37:30,24.38,61.7,30.41,0
2026-07-07,22:37:35,23.99,62.6,30.22,0
2026-07-07,22:37:40,23.85,61.0,31.3,0
2026-07-07,22:37:45,23.8,61.5,30.52,0
2026-07-07,22:37:50,24.08,61.2,31.26,0
2026-07-07,22:37:55,24.0,62.0,30.5,0
2026-07-07,22:38:00,24.13,61.0,30.73,0
2026-07-07,22:38:05,24.12,61.6,30.21,0
2026-07-07,22:38:10,23.86,61.0,30.22,0
2026-07-07,22:38:15,23.83,61.3,30.7,0
2026-07-07,22:38:20,24.14,61.4,30.71,0
2026-07-07,22:38:25,24.12,61.7,30.8,0
2026-07-07,22:38:30,24.04,61.1,30.69,0
2026-07-07,22:38:35,23.85,61.6,29.83,0
2026-07-07,22:38:40,24.17,61.4,30.1,0
2026-07-07,22:38:45,24.29,61.5,30.92,0
2026-07-07,22:38:50,24.14,61.7,29.52,0
2026-07-07,22:38:55,23.97,61.0,30.65,0
2026-07-07,22:39:00,24.11,61.6,30.44,0
2026-07-07,22:39:05,23.9,61.2,30.92,0
2026-07-07,22:39:10,24.26,61.7,30.71,0
2026-07-07,22:39:15,24.11,61.5,30.17,0
2026-07-07,22:39:20,23.83,61.3,30.15,0
2026-07-07,22:39:25,24.05,61.2,30.24,0
2026-07-07,22:39:30,24.17,61.6,30.79,0
2026-07-07,22:39:35,24.05,61.8,29.35,0
2026-07-07,22:39:40,24.06,61.2,30.58,0
2026-07-07,22:39:45,23.92,61.1,30.06,0
2026-07-07,22:39:50,24.18,61.6,30.6,0
2026-07-07,22:39:55,24.0,61.0,30.67,0
2026-07-07,22:40:00,23.78,61.0,29.67,0
2026-07-07,22:40:05,24.04,61.1,30.39,0
2026-07-07,22:40:10,24.25,61.3,30.58,0
2026-07-07,22:40:15,24.04,61.0,30.54,0
2026-07-07,22:40:20,24.36,60.8,30.44,0
2026-07-07,22:40:25,24.16,61.1,29.89,0
2026-07-07,22:40:30,24.15,61.6,29.97,0
2026-07-07,22:40:35,24.08,61.0,29.81,0
2026-07-07,22:40:40,24.09,61.3,30.78,0
2026-07-07,22:40:45,24.06,62.0,30.44,0
2026-07-07,22:40:50,24.05,61.4,30.47,0
2026-07-07,22:40:55,24.18,61.5,29.65,0
2026-07-07,22:41:00,23.96,61.1,30.48,0
2026-07-07,22:41:05,23.94,62.0,30.82,0
2026-07-07,22:41:10,23.93,61.2,29.58,0
2026-07-07,22:41:15,24.41,61.3,30.23,0
2026-07-07,22:41:20,24.18,61.8,29.71,0
2026-07-07,22:41:25,24.15,61.3,30.29,0
2026-07-07,22:41:30,23.94,61.4,30.05,0
2026-07-07,22:41:35,24.19,61.3,30.69,0
2026-07-07,22:41:40,24.08,61.3,30.58,0
2026-07-07,22:41:45,24.13,61.5,31.15,0
2026-07-07,22:41:50,23.95,61.6,30.47,0
2026-07-07,22:41:55,24.12,61.2,30.67,0
2026-07-07,22:42:00,24.04,61.2,30.22,0
2026-07-07,22:42:05,23.99,61.2,29.95,0
2026-07-07,22:42:10,24.21,61.0,30.92,0
2026-07-07,22:42:15,23.87,60.9,31.12,0
2026-07-07,22:42:20,24.18,61.5,30.85,0
2026-07-07,22:42:25,24.2,61.7,30.57,0
2026-07-07,22:42:30,23.97,61.7,30.01,0
2026-07-07,22:42:35,23.98,60.7,31.07,0
2026-07-07,22:42:40,24.07,61.3,30.79,0
2026-07-07,22:42:45,24.14,61.1,31.51,0
2026-07-07,22:42:50,24.08,61.4,29.92,0
2026-07-07,22:42:55,24.17,61.3,30.93,0
2026-07-07,22:43:00,24.36,61.6,30.77,0
2026-07-07,22:43:05,24.02,61.4,30.33,0
2026-07-07,22:43:10,23.84,60.8,31.18,0
2026-07-07,22:43:15,24.22,61.1,30.7,0
2026-07-07,22:43:20,24.35,61.4,30.03,0
2026-07-07,22:43:25,24.16,61.4,30.44,0
2026-07-07,22:43:30,23.94,61.0,30.03,0
2026-07-07,22:43:35,24.08,60.9,30.27,0
2026-07-07,22:43:40,23.93,61.4,30.85,0
2026-07-07,22:43:45,24.2,61.0,30.99,0
2026-07-07,22:43:50,23.9,60.9,30.61,0
2026-07-07,22:43:55,24.05,61.3,30.12,0
2026-07-07,22:44:00,23.95,61.3,30.69,0
2026-07-07,22:44:05,24.12,61.1,30.86,0
2026-07-07,22:44:10,24.05,61.2,29.51,0
2026-07-07,22:44:15,24.13,61.4,30.56,0
2026-07-07,22:44:20,24.1,61.2,30.4,0
2026-07-07,22:44:25,23.95,61.4,30.98,0
2026-07-07,22:44:30,24.19,61.3,30.69,0
2026-07-07,22:44:35,24.09,61.5,30.74,0
2026-07-07,22:44:40,23.95,61.7,30.26,0
2026-07-07,22:44:45,24.44,61.7,30.5,0
2026-07-07,22:44:50,24.17,61.8,30.97,0
2026-07-07,22:44:55,24.08,61.7,30.47,0
2026-07-07,22:45:00,24.31,61.5,30.59,0
2026-07-07,22:45:05,24.38,61.3,29.73,0
2026-07-07,22:45:10,24.08,61.3,30.47,0
2026-07-07,22:45:15,24.15,61.1,29.49,0
2026-07-07,22:45:20,23.95,61.4,30.24,0
2026-07-07,22:45:25,24.08,61.6,30.53,0
2026-07-07,22:45:30,24.07,61.2,30.88,0
2026-07-07,22:45:35,24.13,61.4,30.0,0
2026-07-07,22:45:40,24.15,61.2,30.69,0
2026-07-07,22:45:45,24.18,61.5,31.23,0
2026-07-07,22:45:50,24.14,61.2,30.18,0
2026-07-07,22:45:55,23.92,61.2,29.73,0
2026-07-07,22:46:00,23.96,61.2,30.64,0
2026-07-07,22:46:05,24.02,61.6,29.9,0
2026-07-07,22:46:10,24.06,61.4,30.09,0
2026-07-07,22:46:15,24.26,61.3,30.96,0
2026-07-07,22:46:20,23.93,61.5,31.44,0
2026-07-07,22:46:25,24.05,61.3,30.0,0
2026-07-07,22:46:30,24.24,61.7,30.13,0
2026-07-07,22:46:35,24.06,61.1,30.28,0
2026-07-07,22:46:40,24.17,61.3,30.23,0
2026-07-07,22:46:45,24.08,61.0,31.47,0
2026-07-07,22:46:50,24.14,61.3,30.23,0
2026-07-07,22:46:55,24.07,60.9,30.31,0
2026-07-07,22:47:00,24.2,61.6,31.31,0
2026-07-07,22:47:05,23.87,61.6,30.79,0
2026-07-07,22:47:10,24.05,61.6,30.99,0
2026-07-07,22:47:15,24.14,61.4,30.05,0
2026-07-07,22:47:20,24.18,61.1,30.23,0
2026-07-07,22:47:25,24.32,61.2,29.98,0
2026-07-07,22:47:30,24.04,61.9,30.9,0
2026-07-07,22:47:35,24.32,61.8,31.11,0
2026-07-07,22:47:40,24.0,61.4,30.2,0
2026-07-07,22:47:45,24.3,61.2,30.32,0
2026-07-07,22:47:50,24.22,61.8,30.34,0
2026-07-07,22:47:55,23.96,61.2,29.73,0
2026-07-07,22:48:00,24.15,61.5,30.16,0
2026-07-07,22:48:05,24.09,61.8,30.89,0
2026-07-07,22:48:10,24.19,61.1,30.06,0
2026-07-07,22:48:15,24.07,61.6,30.55,0
2026-07-07,22:48:20,24.05,61.6,29.85,0
2026-07-07,22:48:25,24.31,61.4,30.43,0
2026-07-07,22:48:30,24.09,61.1,30.22,0
2026-07-07,22:48:35,24.22,61.2,29.89,0
2026-07-07,22:48:40,24.07,61.5,30.9,0
2026-07-07,22:48:45,24.35,61.0,30.92,0
2026-07-07,22:48:50,24.0,61.4,30.02,0
2026-07-07,22:48:55,24.01,61.6,30.39,0
2026-07-07,22:49:00,24.33,61.7,30.52,0
2026-07-07,22:49:05,24.03,61.0,29.59,0
2026-07-07,22:49:10,24.34,61.8,29.8,0
2026-07-07,22:49:15,24.23,61.9,31.14,0
2026-07-07,22:49:20,24.08,61.5,29.97,0
2026-07-07,22:49:25,23.83,61.1,31.13,0
2026-07-07,22:49:30,24.1,61.3,29.83,0
2026-07-07,22:49:35,24.12,61.4,30.83,0
2026-07-07,22:49:40,24.28,61.5,30.34,0
2026-07-07,22:49:45,24.34,61.4,30.41,0
2026-07-07,22:49:50,24.0,61.5,31.43,0
2026-07-07,22:49:55,24.22,61.4,29.87,0
2026-07-07,22:50:00,110.0,8.0,600.0,1
2026-07-07,22:50:05,24.26,61.3,30.78,0
2026-07-07,22:50:10,24.17,61.3,32.18,0
2026-07-07,22:50:15,23.81,61.2,29.96,0
2026-07-07,22:50:20,24.08,62.0,30.19,0
2026-07-07,22:50:25,23.93,61.8,30.91,0
2026-07-07,22:50:30,24.07,61.6,30.4,0
2026-07-07,22:50:35,24.25,61.8,30.27,0
2026-07-07,22:50:40,24.15,61.6,30.98,0
2026-07-07,22:50:45,24.27,61.5,30.37,0
2026-07-07,22:50:50,24.15,60.9,30.05,0
2026-07-07,22:50:55,23.91,61.3,30.86,0
2026-07-07,22:51:00,23.72,61.3,30.69,0
2026-07-07,22:51:05,24.12,61.1,30.34,0
2026-07-07,22:51:10,24.07,61.0,30.32,0
2026-07-07,22:51:15,23.95,61.5,30.04,0
2026-07-07,22:51:20,23.84,61.5,30.86,0
2026-07-07,22:51:25,23.99,61.0,30.32,0
2026-07-07,22:51:30,24.07,61.2,30.12,0
2026-07-07,22:51:35,24.2,61.7,29.86,0
2026-07-07,22:51:40,24.13,61.1,30.7,0
2026-07-07,22:51:45,24.34,61.5,30.25,0
2026-07-07,22:51:50,23.94,61.3,29.49,0
2026-07-07,22:51:55,24.23,61.6,29.9,0
2026-07-07,22:52:00,24.11,61.1,30.38,0
2026-07-07,22:52:05,24.2,61.4,30.4,0
2026-07-07,22:52:10,24.03,61.5,30.38,0
2026-07-07,22:52:15,24.26,61.5,30.31,0
2026-07-07,22:52:20,24.14,61.4,29.76,0
2026-07-07,22:52:25,24.0,61.5,30.06,0
2026-07-07,22:52:30,24.1,62.1,31.09,0
2026-07-07,22:52:35,24.06,62.2,31.02,0
2026-07-07,22:52:40,24.17,61.2,30.79,0
2026-07-07,22:52:45,23.92,60.7,30.74,0
2026-07-07,22:52:50,24.1,61.6,30.95,0
2026-07-07,22:52:55,24.16,61.5,29.94,0
2026-07-07,22:53:00,24.1,61.7,30.52,0
2026-07-07,22:53:05,24.3,61.5,29.94,0
2026-07-07,22:53:10,24.22,61.4,29.95,0
2026-07-07,22:53:15,24.1,61.7,30.68,0
2026-07-07,22:53:20,24.13,61.8,30.97,0
2026-07-07,22:53:25,24.14,61.0,30.4,0
2026-07-07,22:53:30,24.16,61.2,31.32,0
2026-07-07,22:53:35,23.83,61.4,30.61,0
2026-07-07,22:53:40,24.05,61.4,30.11,0
2026-07-07,22:53:45,23.88,61.3,29.96,0
2026-07-07,22:53:50,24.29,61.5,31.01,0
2026-07-07,22:53:55,24.09,61.7,30.56,0
2026-07-07,22:54:00,24.07,61.9,30.84,0
2026-07-07,22:54:05,24.23,61.6,29.17,0
2026-07-07,22:54:10,24.16,61.1,30.62,0
2026-07-07,22:54:15,23.93,61.4,30.24,0
2026-07-07,22:54:20,24.09,61.4,29.8,0
2026-07-07,22:54:25,24.05,61.6,30.47,0
2026-07-07,22:54:30,23.84,61.5,31.05,0
2026-07-07,22:54:35,24.0,62.0,31.63,0
2026-07-07,22:54:40,24.07,61.3,30.62,0
2026-07-07,22:54:45,24.08,61.5,30.15,0
2026-07-07,22:54:50,23.88,62.1,30.12,0
2026-07-07,22:54:55,24.27,61.2,30.98,0
2026-07-07,22:55:00,24.08,61.4,30.0,0
2026-07-07,22:55:05,24.11,61.1,30.81,0
2026-07-07,22:55:10,24.16,61.4,30.65,0
2026-07-07,22:55:15,23.98,61.2,30.59,0
2026-07-07,22:55:20,24.17,61.7,29.72,0
2026-07-07,22:55:25,24.04,61.4,30.32,0
2026-07-07,22:55:30,23.97,61.1,29.77,0
2026-07-07,22:55:35,24.19,61.7,30.21,0
2026-07-07,22:55:40,24.32,61.5,30.96,0
2026-07-07,22:55:45,24.21,61.7,31.12,0
2026-07-07,22:55:50,24.24,61.1,30.61,0
2026-07-07,22:55:55,24.02,61.5,30.21,0
2026-07-07,22:56:00,23.86,61.6,31.29,0
2026-07-07,22:56:05,24.32,61.3,30.21,0
2026-07-07,22:56:10,24.41,61.0,29.93,0
2026-07-07,22:56:15,24.33,61.4,30.85,0
2026-07-07,22:56:20,24.05,61.8,30.73,0
2026-07-07,22:56:25,23.93,61.7,30.23,0
2026-07-07,22:56:30,23.94,61.3,30.55,0
2026-07-07,22:56:35,23.85,61.0,30.72,0
2026-07-07,22:56:40,24.08,61.3,30.6,0
2026-07-07,22:56:45,24.34,61.3,30.73,0
2026-07-07,22:56:50,24.08,61.5,30.25,0
2026-07-07,22:56:55,24.15,61.4,30.76,0
2026-07-07,22:57:00,24.31,61.2,30.51,0
2026-07-07,22:57:05,24.04,61.7,30.26,0
2026-07-07,22:57:10,24.41,61.4,30.38,0
2026-07-07,22:57:15,24.4,61.5,30.45,0
2026-07-07,22:57:20,24.08,60.9,29.78,0
2026-07-07,22:57:25,24.01,60.7,30.18,0
2026-07-07,22:57:30,24.2,61.0,30.53,0
2026-07-07,22:57:35,24.05,61.3,29.82,0
2026-07-07,22:57:40,23.93,61.6,30.19,0
2026-07-07,22:57:45,24.29,60.7,31.69,0
2026-07-07,22:57:50,24.28,61.9,29.94,0
2026-07-07,22:57:55,24.12,61.5,30.31,0
